System               | Instance             | Version    | Date       | Server    
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX12   | ISEapps   
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX13   | ISEapps   
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX14   | ISEapps   
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX15   | ISEapps   
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX16   | ISEapps   
mpt_client           | MPTClient            | 8.0.400.0  | 2014-01-23 | PC-CTX17   | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01A  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01B  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01C  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01D  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01E  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01F  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01G  | ISEapps   
rtp_pim              | PluginManager_58     | 2.8.53.0   | 2014-01-23 | PC-PIM01H  | ISEapps   
rtp_stm              | Streamer_58          | 2.8.0.0    | 2014-01-23 | PC-STM01C  | ISEapps   
rtp_stm              | Streamer_58          | 2.8.0.0    | 2014-01-23 | PC-STM01D  | ISEapps   
