System               | Instance             | Version    | Date       | Server    
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AMQ01B  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT01    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT03    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT04    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT05    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT06    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT07    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT08    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT09    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT10    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT51    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT52    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT53    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT54    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT55    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-AT56    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-CDB01A  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-CDB01B  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD01A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD01B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD02A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD02B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD03A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD03B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD04A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD04B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD05A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD05B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD07A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD06A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD06B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD07B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD08A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD08B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD09A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD09B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD10A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD10B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD51A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD51B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD52A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD52B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD53A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD53B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD54A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD54B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD55A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD55B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD56A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD56B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD57A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-DD57B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI01   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI02   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI03   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI04   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI05   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI06   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI07   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-EFI09   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME01A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME02B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME01B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME02A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME03A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME03B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME04A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME04B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME05A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME05B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME06A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME06B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME07A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME07B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME08A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME08B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME09A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME09B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME10A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME10B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME51A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME51B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME52A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME52B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME53A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME53B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME54A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME54B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME55A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME55B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME56A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME56B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME57A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-ME57B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW01   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW02   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW09   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW03   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW04   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW10   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW11   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW12   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW13   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW14   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW15   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW151  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW152  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW153  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW154  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW155  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW156  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW16   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW17   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW18   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW19   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW20   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW200  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW201  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW202  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW203  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW21   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW22   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW23   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW24   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW25   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW251  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW252  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW253  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW254  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW255  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW256  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW259  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW257  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW258  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW26   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW260  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW27   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW28   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW29   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW30   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW31   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW351  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW352  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW353  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-MGW354  | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI01   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI02   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI03   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI04   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI05   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI06   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI07   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI08   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI09   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI10   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-OFI11   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PMW01   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PMW02   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP01A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP01B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP02A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP02B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP03A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP03B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP04A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP04B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP06A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP05A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP05B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP06B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP07A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP07B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP08A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP08B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP09A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP09B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP10A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP10B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP51A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP51B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP52A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP52B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP53A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP53B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP54A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP54B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP55A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP55B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP56A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP56B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP57A   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-PP57B   | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-SC01    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-SC02    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-SC03    | core      
core                 | core                 | 007.000.075 | 2013-10-31 | PC-SC04    | core      
core                 | core                 |            |            | PC-UFM01A  | core      
core                 | core                 |            |            | PC-UFM01B  | core      
core                 | core                 |            |            | PC-UME01   | core      
core                 | core                 |            |            | PC-UME02   | core      
